fit 2, photoproduction scale M^2 = 2.39 GeV^2, K-factor 0.905

W in GeV		sigJPsi_min		sigJPsi_max
==================================================================
20.003557826442147	24.020443450484322	25.992478684545258
20.50995030373591	24.215726804751707	26.13810173238358
21.029162167625035	24.507917890921632	26.383910606523656
21.561517942426217	24.863470274180692	26.663080490824754
22.10735036782837	25.265243139222193	27.02872440768503
22.667000606865727	25.703415413444098	27.427760742628188
23.240818459155832	26.173469354309045	27.85706273072104
23.829162579535733	26.668270897764096	28.312202702523006
24.43240070223289	27.18673392642757	28.790148373973803
25.050909870711052	27.708606422853617	29.288759273326733
25.685076673334713	28.26852090400301	29.814128109262455
26.335297484999373	28.847961758102286	30.349674743317436
27.00197871487882	29.450613064591202	30.902373916746875
27.68553706044404	30.067337321593108	31.471603871565154
28.38639976791272	30.70206907654608	32.05690483973774
29.105004899292048	31.35457933797238	32.65794091120581
29.84180160618172	32.0247275820855	33.27447255724072
30.59725041050831	32.68067995923267	33.906336442676384
31.371823492366453	33.27577415038436	34.568146653115555
32.16600498514682	33.88487539721192	35.25563816621301
32.98029127813519	34.50796268617724	35.95906327582235
33.81519132677195	35.14504912686418	36.67845314201511
34.6712269707658	35.79617663431396	37.41386654670275
35.54893326026057	36.46141170026137	38.165385613912235
36.44885879025894	37.14084199938211	38.933112357978004
37.37156604351223	37.83457364283452	39.71716587260376
38.317631742090406	38.54272893859982	40.51768002080327
39.2876472078521	39.2710635970611	41.33480151975971
40.282218732040114	40.00860902430045	42.16868833955537
41.301967954233106	40.76102778651498	43.019508353174494
42.34753225089062	41.5284915108595	43.88743818898972
43.41956513373406	42.311181455876834	44.772662247380524
44.51873665821282	43.10928776250909	45.67537185109622
45.64573384231079	43.92300881933853	46.59576450510093
46.80126109595488	44.7525507225453	47.53404324639261
47.98604066129425	45.59812681480831	48.490416068003015
49.200813064125064	46.45995729031413	49.49113755814772
50.446337576743275	47.33826885537376	50.52156293545178
51.72339269251455	48.233294436006716	51.57193709973921
53.03277661245794	49.14527292534375	52.64250238870229
54.37530774414739	50.074448964907624	53.73350342810263
55.751825213243414	51.021072754807186	54.84518676023159
57.16318938797356	51.98539988867695	55.98587999946587
58.610282416890854	52.9676912098519	57.189511022646016
60.094008780245275	53.968212685801305	58.41659152348981
61.615295855313235	54.98723529829231	59.66742493517009
63.17509449603885	56.02503494712416	60.94231551752276
64.77437962734825	57.081892365581105	62.241568025492114
66.41415085450969	58.15809304600964	63.56548737684349
68.09543308791922	59.25392717414408	64.91437831762211
69.81927718370302	60.36968957098327	66.28854508399948
71.586760600537		61.50567964118038	67.68829105929166
73.39898807309302	62.66220132703255	69.1139184250477
75.25709230253449	63.83956306727447	70.5657278052128
77.16223466449124	65.03807775996934	72.04401790245198
79.11560593495705	66.2580627288746	73.54908512579783
81.11842703456374	67.49983969272911	75.08122320884864
83.17194979169581	68.76373473696583	76.64072281779788
85.27745772492432	70.05007828740857	78.22787114862737
87.43626684524769	71.35920508555076	79.8429515128347
89.6497264786412	72.6914541650593	81.48624291110801
91.91922010943011	73.99824392321204	83.15801959439294
94.24616624501184	75.37687571187305	84.85855061182465
96.63201930246966	76.7796594208047	86.58809934503175
99.07827051763066	78.20695088678738	88.34692302833892
101.58644887713639	79.65911012816343	90.13527225442138
104.15812207410985	81.13650132269196	91.95339046498871
106.79489748801412	82.63949278480925	93.80151342609462
109.4984231893172	84.16845694210271	95.67986868769435
112.27038896958973	85.7237703108144	97.58867502708763
115.11252739767934	87.30581347019897	99.52814187591305
118.02661490262324	88.9149710355739	101.49846873037465
121.01447288397347	90.551631629897		103.49984454440809
124.0779688502315	92.2161878537205	105.53244710551492
127.21901758610147	93.90903625337191	107.62775442574423
130.439582349293	95.63057728721512	109.72382742601182
133.74167609762156	97.38121528985218	111.85159337811851
137.12736274717196	99.16135843412337	114.01117884513499
140.59875846231367	100.97141869077075	116.11004765445684
144.1580329783722	102.81181178563162	118.33178514888688
147.80741095778433	104.6829571542223	120.58560169469865
151.5491733805844	106.58527789358652	122.87156080801438
155.38565897009144	108.51920071126963	125.18970840718826
159.31926565468711	110.48515587129242	127.54007200635105
163.35245206659897	112.4835771369862	129.92265989053897
167.487739078626	114.51490171056295	132.33746027253295
171.72771137976548	116.5795701692839	134.7844404315861
176.07501909072855	118.6780263980944	137.26354583426857
180.53237942035145	120.8107175185914	139.77469923771704
185.10257836393953	122.97809381418712	142.31779977563315
189.78847244460525	125.18060865133366	144.89272202744328
194.59299049868767	127.41871839666929	147.4993150710995
199.519135506371	129.69288232994973	150.1374015200753
204.5699864686446	132.00356255262182	152.80677654518533
209.74870033177916	134.3512238918967	155.50720688194716
215.05851396052043	136.73633380018086	158.238429824286
220.50274616123556	139.15936224971688	161.0001522054868
226.08479975627478	141.62078162228738	163.79204936738404
231.80816371084617	144.00791426530762	166.66879816270492
237.67641531373286	146.54561278071287	169.5206234543893
243.6932224132142	149.12310410486717	172.40145267415096
249.86234570959118	151.74086870918597	175.31082450923526
256.1876411057459	154.3993888411901	178.24824086013007
262.673062117207	157.0991483813903	181.2131657665005
269.322662343225	159.84063269414386	184.2050243317678
276.1405980004037	162.6243284723164	187.2232016484088
283.1311305204718	165.45072357558504	190.2670417262172
290.2986292138153	168.3203068622063	193.33584642595366
297.6475740004395	171.23356801408806	196.42887440100603
305.18255821006454	174.19099735497977	199.47770903808842
312.90829145310585	177.1930856616115	202.55629784312438
320.8296025643343	180.24032396760063	205.71543645269986
328.951442621055	183.3332033599468	208.8953708688135
337.27888803769173	186.47221476792922	212.09512863888796
